Source;Target;Type
3364;9536;Directed
3364;11922;Directed
3364;11406;Directed
3364;2844;Directed
3364;11934;Directed
3364;8363;Directed
3364;8262;Directed
3364;9948;Directed
3364;3364;Directed
3364;6328;Directed
3364;12318;Directed
3365;5519;Directed
3365;12215;Directed
3365;3468;Directed
3365;5631;Directed
3365;9369;Directed
3365;8960;Directed
3365;7364;Directed
3365;5886;Directed
3365;13608;Directed
3366;7441;Directed
3366;6075;Directed
3366;8219;Directed
3366;13767;Directed
3366;10293;Directed
4952;12238;Directed
4952;9516;Directed
4952;4837;Directed
3368;7811;Directed
3368;13167;Directed
3369;9791;Directed
3369;6094;Directed
3369;13703;Directed
3369;7759;Directed
3370;7518;Directed
3370;12211;Directed
3370;4913;Directed
3370;4819;Directed
3370;4006;Directed
3370;9880;Directed
3371;11731;Directed
3371;10145;Directed
3372;9222;Directed
3372;13189;Directed
7479;9099;Directed
3374;11809;Directed
3376;11360;Directed
3376;6859;Directed
3376;7518;Directed
3377;13558;Directed
3377;9579;Directed
3377;4744;Directed
3377;12739;Directed
3377;8754;Directed
3378;5293;Directed
3378;9494;Directed
3378;13304;Directed
3378;9426;Directed
3378;11325;Directed
3379;5195;Directed
3379;5034;Directed
3379;13664;Directed
3379;4651;Directed
3379;10608;Directed
3379;6754;Directed
3379;10277;Directed
3379;12498;Directed
3379;12244;Directed
3379;4677;Directed
3379;14000;Directed
3379;4917;Directed
3380;11095;Directed
3380;8924;Directed
3381;11476;Directed
3381;7740;Directed
3381;7835;Directed
3383;700;Directed
3383;9771;Directed
3383;5540;Directed
3383;9211;Directed
3383;6754;Directed
3383;10277;Directed
3383;9785;Directed
3383;11953;Directed
3383;7356;Directed
3383;10662;Directed
3383;4570;Directed
3383;7575;Directed
3384;10339;Directed
3384;13093;Directed
3384;9294;Directed
3384;13522;Directed
3384;4129;Directed
3384;1816;Directed
3384;10700;Directed
3384;9190;Directed
3384;5545;Directed
3384;6427;Directed
3384;12994;Directed
3384;12620;Directed
3384;8201;Directed
3385;14074;Directed
3385;8250;Directed
3385;4472;Directed
3385;10499;Directed
3385;10304;Directed
3385;12713;Directed
3385;9161;Directed
3385;12075;Directed
3385;8342;Directed
3386;10602;Directed
3386;10073;Directed
3388;10707;Directed
3388;3831;Directed
3388;9950;Directed
3388;3487;Directed
3389;7751;Directed
3389;6182;Directed
3389;5033;Directed
3389;2232;Directed
3389;11643;Directed
3389;4389;Directed
3390;14001;Directed
3390;10621;Directed
3390;8585;Directed
3390;11313;Directed
3390;3854;Directed
3390;11793;Directed
3390;6883;Directed
3390;11662;Directed
3390;12161;Directed
3390;4108;Directed
3391;3831;Directed
3391;8070;Directed
3391;5546;Directed
3392;10856;Directed
3393;7807;Directed
12194;10840;Directed
3395;9544;Directed
3395;7778;Directed
3395;10160;Directed
3396;10897;Directed
3397;4920;Directed
3397;11380;Directed
3397;6530;Directed
3397;4260;Directed
3397;13086;Directed
3397;10634;Directed
3397;5846;Directed
3397;7646;Directed
3397;3517;Directed
3397;6689;Directed
3397;9525;Directed
3397;5785;Directed
3397;8396;Directed
3397;6690;Directed
3399;3831;Directed
3399;8185;Directed
3399;10015;Directed
3399;5345;Directed
3399;9886;Directed
3400;1140;Directed
3400;7781;Directed
3402;6803;Directed
3402;8572;Directed
3402;12423;Directed
3402;9524;Directed
3402;13794;Directed
3402;4472;Directed
3402;6182;Directed
3402;8743;Directed
3402;12768;Directed
3402;12078;Directed
3402;13465;Directed
3403;7945;Directed
3403;5913;Directed
3403;6692;Directed
3403;9483;Directed
3403;11159;Directed
3403;9817;Directed
3403;5500;Directed
3404;12850;Directed
3404;12597;Directed
3404;4466;Directed
3404;12603;Directed
3404;12964;Directed
3405;9587;Directed
3405;5200;Directed
3405;9557;Directed
3406;11406;Directed
3407;4705;Directed
3407;6606;Directed
3407;12730;Directed
3407;5294;Directed
3408;9138;Directed
3409;4271;Directed
3409;5488;Directed
3410;11934;Directed
3410;9970;Directed
3410;12498;Directed
3412;4649;Directed
3413;4845;Directed
3413;734;Directed
3413;4452;Directed
3413;7932;Directed
3413;12032;Directed
3414;8437;Directed
3414;8275;Directed
3414;12049;Directed
3414;12981;Directed
3414;10277;Directed
3414;13229;Directed
3414;7538;Directed
3414;9533;Directed
3414;3844;Directed
3414;3554;Directed
3414;9836;Directed
3414;6441;Directed
3414;11487;Directed
3414;9899;Directed
3414;6282;Directed
3414;4188;Directed
3414;4078;Directed
3414;10076;Directed
3416;12627;Directed
7487;12983;Directed
7487;9303;Directed
3419;6027;Directed
3419;3750;Directed
3419;11328;Directed
3419;1918;Directed
3419;7470;Directed
3419;12001;Directed
3419;2970;Directed
3420;5738;Directed
3420;14105;Directed
3421;5092;Directed
3421;7727;Directed
3421;7401;Directed
3421;7766;Directed
3421;10855;Directed
3421;6628;Directed
3422;12915;Directed
11517;9463;Directed
11517;9693;Directed
11517;7215;Directed
11517;7106;Directed
11517;12462;Directed
11517;5314;Directed
11517;12877;Directed
11517;6482;Directed
11517;13083;Directed
11517;8988;Directed
11517;11764;Directed
11517;8621;Directed
11517;7043;Directed
11517;5722;Directed
3423;12970;Directed
3423;5122;Directed
3423;4508;Directed
3423;13334;Directed
3423;10503;Directed
3423;4596;Directed
3424;3982;Directed
3424;10658;Directed
3425;6748;Directed
3425;7899;Directed
3425;6865;Directed
3425;10035;Directed
3425;3729;Directed
3425;4194;Directed
3425;14070;Directed
3425;13339;Directed
3425;8396;Directed
3425;10681;Directed
3426;14001;Directed
3426;12122;Directed
3426;6984;Directed
3426;8223;Directed
3426;7626;Directed
3426;8265;Directed
3426;10368;Directed
12846;12032;Directed
3427;9594;Directed
3428;6082;Directed
3429;9324;Directed
3430;7106;Directed
3430;8306;Directed
3430;11826;Directed
3430;7534;Directed
3430;3557;Directed
3430;13736;Directed
5141;5793;Directed
5141;5157;Directed
5141;9674;Directed
3432;10682;Directed
3432;5918;Directed
3432;13664;Directed
3432;2913;Directed
3432;3845;Directed
3432;5244;Directed
3432;7703;Directed
3433;10256;Directed
3433;11377;Directed
3433;4443;Directed
3434;5466;Directed
3434;6943;Directed
3434;11193;Directed
3435;13660;Directed
3436;6501;Directed
3436;3943;Directed
3436;9518;Directed
3436;2025;Directed
3436;13011;Directed
3436;4053;Directed
3436;10966;Directed
3436;6063;Directed
3436;4977;Directed
3436;3182;Directed
3437;10571;Directed
3437;12619;Directed
3437;6870;Directed
3437;5747;Directed
3437;6159;Directed
3437;3517;Directed
3437;11949;Directed
3438;6520;Directed
3438;11871;Directed
3440;4977;Directed
3441;13964;Directed
3442;8042;Directed
3442;8399;Directed
3442;9045;Directed
3442;12881;Directed
3442;5587;Directed
3442;8226;Directed
10877;8333;Directed
10877;9409;Directed
3443;8149;Directed
5142;13720;Directed
5142;9292;Directed
5142;3976;Directed
5142;13348;Directed
5142;7361;Directed
3445;8059;Directed
3445;6466;Directed
3445;13408;Directed
3445;11248;Directed
3446;12105;Directed
3447;9764;Directed
3447;12708;Directed
3447;3447;Directed
3447;8790;Directed
3448;10982;Directed
3450;6426;Directed
3451;9882;Directed
3451;3745;Directed
3451;12750;Directed
3452;9435;Directed
3452;8626;Directed
3452;11010;Directed
3452;12988;Directed
3452;10531;Directed
3452;11108;Directed
3452;13444;Directed
3452;5450;Directed
3452;10368;Directed
3452;939;Directed
3453;3584;Directed
3453;5500;Directed
3453;3228;Directed
3453;12829;Directed
9870;13211;Directed
9870;7726;Directed
9870;4411;Directed
9870;3838;Directed
9870;188;Directed
9870;11006;Directed
9870;4428;Directed
9870;8134;Directed
9870;13840;Directed
9870;10171;Directed
9870;3651;Directed
9870;13734;Directed
9870;12786;Directed
9870;11577;Directed
9870;10770;Directed
9870;13678;Directed
9870;10455;Directed
9870;7990;Directed
9870;4455;Directed
9870;8555;Directed
9870;7921;Directed
3455;3882;Directed
3455;13647;Directed
3455;10605;Directed
3455;12304;Directed
3455;6195;Directed
3455;3472;Directed
3455;10420;Directed
3456;8794;Directed
3456;4705;Directed
3456;4333;Directed
3456;7751;Directed
3456;6606;Directed
3456;8127;Directed
3456;10746;Directed
3457;10936;Directed
12336;10113;Directed
12336;5331;Directed
12336;4956;Directed
12336;5904;Directed
3458;5692;Directed
3458;12250;Directed
3458;3596;Directed
3458;11838;Directed
3458;6969;Directed
3459;8160;Directed
3459;5831;Directed
3459;9886;Directed
3459;10931;Directed
3459;6664;Directed
3459;11440;Directed
3459;8944;Directed
3459;3759;Directed
3460;7241;Directed
3460;9392;Directed
3460;13382;Directed
3461;8219;Directed
3461;8453;Directed
3461;6521;Directed
3461;4294;Directed
3462;10107;Directed
3462;9137;Directed
3462;11285;Directed
3462;13453;Directed
3462;9977;Directed
3463;3640;Directed
3463;6069;Directed
3463;6714;Directed
3463;11478;Directed
3463;4498;Directed
3463;12491;Directed
3464;10561;Directed
3464;9408;Directed
3464;2667;Directed
3464;7151;Directed
3464;13796;Directed
3464;2444;Directed
3464;10248;Directed
3464;8836;Directed
3464;10562;Directed
3465;8372;Directed
3465;8751;Directed
3466;10297;Directed
3466;6813;Directed
3466;6000;Directed
3467;10413;Directed
3467;8719;Directed
10819;13060;Directed
10819;11863;Directed
10819;8262;Directed
3468;10182;Directed
3468;7862;Directed
3468;8189;Directed
3468;5839;Directed
3468;12932;Directed
3468;8335;Directed
3468;10324;Directed
3468;5392;Directed
3468;9202;Directed
3468;5333;Directed
3468;11351;Directed
3468;14048;Directed
3468;5993;Directed
3468;12852;Directed
3468;3504;Directed
12636;10415;Directed
12636;6140;Directed
12636;6457;Directed
12636;7897;Directed
12636;8115;Directed
12636;13881;Directed
12636;7844;Directed
12636;5784;Directed
12636;6901;Directed
12636;11207;Directed
12636;4204;Directed
12636;4999;Directed
12636;10852;Directed
12636;6304;Directed
12636;6137;Directed
12636;5907;Directed
12636;13487;Directed
12636;10340;Directed
12636;4377;Directed
12636;4065;Directed
12636;8601;Directed
12636;6702;Directed
12636;9943;Directed
12636;13978;Directed
12636;3517;Directed
3469;4420;Directed
3469;7641;Directed
3469;7868;Directed
3469;7833;Directed
3469;13426;Directed
12207;6252;Directed
12207;9534;Directed
12207;5633;Directed
12207;7534;Directed
12207;5034;Directed
3470;5484;Directed
3470;5536;Directed
3470;10897;Directed
3470;9699;Directed
3471;7175;Directed
3471;4633;Directed
7495;8378;Directed
7495;10843;Directed
7495;9005;Directed
7495;5733;Directed
7495;4680;Directed
7495;10101;Directed
7495;11269;Directed
7495;11527;Directed
7495;8185;Directed
7495;5063;Directed
7495;6311;Directed
7495;8733;Directed
7495;8103;Directed
7495;14000;Directed
7495;11447;Directed
7495;9024;Directed
7495;12546;Directed
7495;9893;Directed
7495;13739;Directed
7495;12497;Directed
7495;9901;Directed
7495;13512;Directed
7495;4702;Directed
7495;9228;Directed
3474;9907;Directed
3474;4841;Directed
3474;10038;Directed
3474;5632;Directed
3474;4081;Directed
3474;5917;Directed
3474;11318;Directed
3474;4824;Directed
3475;13043;Directed
3475;14026;Directed
3475;7903;Directed
3475;12649;Directed
13327;5762;Directed
3476;6658;Directed
3476;4768;Directed
3476;6254;Directed
3476;13060;Directed
3476;8924;Directed
3476;5880;Directed
3476;10601;Directed
3476;12409;Directed
3476;7914;Directed
3476;12332;Directed
3476;5722;Directed
3476;8185;Directed
3476;11137;Directed
3476;10051;Directed
3477;3660;Directed
3477;13258;Directed
9876;6606;Directed
9876;6291;Directed
9876;12605;Directed
9876;14054;Directed
9876;10746;Directed
9876;8506;Directed
9876;10281;Directed
9876;8401;Directed
9876;13488;Directed
9876;5694;Directed
9876;3906;Directed
9876;7751;Directed
9876;12546;Directed
9876;3651;Directed
9876;13495;Directed
9876;12953;Directed
9876;4705;Directed
9876;10878;Directed
9876;10671;Directed
9876;5818;Directed
3479;9270;Directed
3479;3802;Directed
12210;6440;Directed
12210;11088;Directed
12210;13200;Directed
12210;10603;Directed
12210;4635;Directed
12210;13977;Directed
12210;9669;Directed
12210;10714;Directed
12210;6743;Directed
12210;5595;Directed
12210;10693;Directed
12210;10812;Directed
3481;13269;Directed
3481;9785;Directed
3482;8575;Directed
3482;5459;Directed
3482;4619;Directed
3482;7558;Directed
3482;10168;Directed
3482;8847;Directed
3482;12074;Directed
3482;12487;Directed
3482;3562;Directed
3482;12771;Directed
3482;7393;Directed
3482;3707;Directed
3482;12647;Directed
3482;11686;Directed
3482;13722;Directed
3482;11222;Directed
3482;9549;Directed
3484;5006;Directed
3485;3485;Directed
3485;12735;Directed
3485;9578;Directed
3486;9146;Directed
3486;4579;Directed
3487;12935;Directed
3487;7488;Directed
3487;10430;Directed
3487;10669;Directed
3487;4100;Directed
3487;9000;Directed
3487;8684;Directed
3487;13302;Directed
3487;12800;Directed
3487;9939;Directed
3488;2352;Directed
3488;11287;Directed
3488;13395;Directed
3489;14006;Directed
3489;9996;Directed
3489;5950;Directed
3489;6222;Directed
3489;7004;Directed
3489;8860;Directed
3489;3622;Directed
3489;10198;Directed
3489;11067;Directed
3489;13003;Directed
3489;5853;Directed
3490;7106;Directed
3490;6351;Directed
3490;14000;Directed
3490;2458;Directed
3490;12244;Directed
7498;4988;Directed
7498;12168;Directed
7498;11380;Directed
7498;11574;Directed
7498;8124;Directed
3493;5600;Directed
3494;7873;Directed
3494;12107;Directed
3494;5782;Directed
3494;9600;Directed
3494;1195;Directed
3495;7859;Directed
3496;3826;Directed
3496;3277;Directed
3496;10102;Directed
3496;8628;Directed
3496;11145;Directed
3496;12346;Directed
3496;6636;Directed
3496;11121;Directed
3497;7540;Directed
3497;8306;Directed
3497;11209;Directed
3498;11500;Directed
3498;8437;Directed
3498;12370;Directed
3498;4632;Directed
3498;11095;Directed
9879;1824;Directed
9879;3842;Directed
3500;13666;Directed
3500;11934;Directed
3500;12451;Directed
3500;3872;Directed
3501;12495;Directed
3501;4070;Directed
3501;11759;Directed
3502;11551;Directed
3502;12445;Directed
3502;12806;Directed
3502;10524;Directed
3502;3529;Directed
3502;10791;Directed
3502;6051;Directed
3502;8068;Directed
3502;11095;Directed
3502;13315;Directed
3502;2313;Directed
3502;12722;Directed
3502;4990;Directed
3502;10290;Directed
3502;7154;Directed
3502;13497;Directed
3502;3898;Directed
3502;12427;Directed
3502;8924;Directed
3502;9953;Directed
3502;12642;Directed
3502;9850;Directed
3503;3641;Directed
3503;13508;Directed
3503;11748;Directed
3503;9368;Directed
3503;11396;Directed
3503;7444;Directed
3503;4017;Directed
3503;10448;Directed
3503;757;Directed
3504;10182;Directed
3504;7862;Directed
3504;8189;Directed
3504;5839;Directed
3504;12932;Directed
3504;7764;Directed
3504;10324;Directed
3504;13637;Directed
3504;13117;Directed
3504;8335;Directed
3504;5230;Directed
3504;10099;Directed
3504;9202;Directed
3504;10255;Directed
3504;5333;Directed
3504;11351;Directed
3504;14048;Directed
3504;5993;Directed
3504;12852;Directed
5152;6722;Directed
5152;12250;Directed
5152;6457;Directed
5152;11180;Directed
5152;5621;Directed
5152;10208;Directed
5152;7897;Directed
5152;13020;Directed
3507;7001;Directed
3507;9624;Directed
3507;10898;Directed
3507;7476;Directed
3507;6618;Directed
3507;8129;Directed
3507;5265;Directed
3507;5957;Directed
3507;3789;Directed
3507;11402;Directed
3507;5950;Directed
3507;7979;Directed
3507;5330;Directed
3507;4333;Directed
3507;11101;Directed
3507;9899;Directed
3507;7165;Directed
3507;11634;Directed
3507;8856;Directed
7500;13210;Directed
7500;3870;Directed
3511;6194;Directed
3511;14052;Directed
3513;4084;Directed
3513;6039;Directed
3513;8046;Directed
3513;11777;Directed
3513;6879;Directed
3513;4136;Directed
3513;11535;Directed
3514;10714;Directed
3514;11195;Directed
3514;11088;Directed
3514;9749;Directed
3514;6708;Directed
3514;11563;Directed
3514;13977;Directed
3514;7694;Directed
3514;6743;Directed
3514;10544;Directed
3514;10812;Directed
3514;10913;Directed
3514;4340;Directed
3514;5595;Directed
3514;7794;Directed
3515;7072;Directed
3515;4122;Directed
